   201.000000      -2.67314561E+11   3.08709478E+09
   202.000000      -2.69988020E+11   3.11797043E+09
   203.000000      -2.72674783E+11   3.14899968E+09
   204.000000      -2.75374834E+11   3.18018253E+09
   205.000000      -2.78088188E+11   3.21151898E+09
   206.000000      -2.80814846E+11   3.24300902E+09
   207.000000      -2.83554808E+11   3.27465267E+09
   208.000000      -2.86308073E+11   3.30644992E+09
   209.000000      -2.89074643E+11   3.33840077E+09
   210.000000      -2.91854516E+11   3.37050522E+09
   211.000000      -2.94647693E+11   3.40276326E+09
   212.000000      -2.97454141E+11   3.43517491E+09
   213.000000      -3.00273893E+11   3.46774016E+09
   214.000000      -3.03106949E+11   3.50045901E+09
   215.000000      -3.05953309E+11   3.53333146E+09
   216.000000      -3.08812972E+11   3.56635750E+09
   217.000000      -3.11685939E+11   3.59953715E+09
   218.000000      -3.14572210E+11   3.63287040E+09
   219.000000      -3.17471785E+11   3.66635725E+09
   220.000000      -3.20384664E+11   3.69999770E+09
   221.000000      -3.23310846E+11   3.73379174E+09
   222.000000      -3.26250332E+11   3.76773939E+09
   223.000000      -3.29203089E+11   3.80184064E+09
   224.000000      -3.32169150E+11   3.83609549E+09
   225.000000      -3.35148515E+11   3.87050419E+09
   226.000000      -3.38141184E+11   3.90506650E+09
   227.000000      -3.41147156E+11   3.93978240E+09
   228.000000      -3.44166433E+11   3.97465190E+09
   229.000000      -3.47199013E+11   4.00967501E+09
   230.000000      -3.50244897E+11   4.04485171E+09
   231.000000      -3.53304084E+11   4.08018202E+09
   232.000000      -3.56376576E+11   4.11566592E+09
   233.000000      -3.59462371E+11   4.15130342E+09
   234.000000      -3.62561438E+11   4.18709453E+09
   235.000000      -3.65673808E+11   4.22303923E+09
   236.000000      -3.68799482E+11   4.25913754E+09
   237.000000      -3.71938460E+11   4.29538918E+09
   238.000000      -3.75090741E+11   4.33179494E+09
   239.000000      -3.78256327E+11   4.36835430E+09
   240.000000      -3.81435216E+11   4.40506726E+09
   241.000000      -3.84627409E+11   4.44193382E+09
   242.000000      -3.87832906E+11   4.47895398E+09
   243.000000      -3.91051706E+11   4.51612774E+09
   244.000000      -3.94283811E+11   4.55345510E+09
   245.000000      -3.97529186E+11   4.59093606E+09
   246.000000      -4.00787866E+11   4.62857062E+09
   247.000000      -4.04059849E+11   4.66635878E+09
   248.000000      -4.07345136E+11   4.70430054E+09
   249.000000      -4.10643726E+11   4.74239590E+09
   250.000000      -4.13955621E+11   4.78064486E+09
   251.000000      -4.17280819E+11   4.81904742E+09
   252.000000      -4.20619321E+11   4.85760358E+09
   253.000000      -4.23971127E+11   4.89631334E+09
   254.000000      -4.27336237E+11   4.93517670E+09
   255.000000      -4.30714651E+11   4.97419366E+09
   256.000000      -4.34106335E+11   5.01336422E+09
   257.000000      -4.37511324E+11   5.05268838E+09
